date,value
2017-05-30,14312800000000
2017-05-26,14311700000000
2017-05-25,14310700000000
2017-05-24,14310500000000
2017-05-23,14301900000000
2017-05-22,14309100000000
2017-05-19,14313200000000
2017-05-18,14311300000000
2017-05-17,14309200000000
2017-05-16,14300700000000
2017-05-15,14307000000000
2017-05-12,14310500000000
2017-05-11,14311000000000
2017-05-10,14312900000000
2017-05-09,14299400000000
2017-05-08,14305100000000
2017-05-05,14311400000000
2017-05-04,14311600000000
2017-05-03,14318600000000
2017-05-02,14305300000000
2017-05-01,14323300000000
2017-04-28,14293300000000
2017-04-27,14298000000000
2017-04-26,14302200000000
2017-04-25,14294100000000
2017-04-24,14304700000000
2017-04-21,14316400000000
2017-04-20,14319500000000
2017-04-19,14323600000000
2017-04-18,14324000000000
2017-04-17,14330800000000
2017-04-14,14352100000000
2017-04-13,14353000000000
2017-04-12,14355700000000
2017-04-11,14343800000000
2017-04-10,14351500000000
2017-04-07,14358400000000
2017-04-06,14357800000000
2017-04-05,14362400000000
2017-04-04,14362500000000
2017-04-03,14379400000000
2017-03-31,14369700000000
2017-03-30,14348500000000
2017-03-29,14349700000000
2017-03-28,14347300000000
2017-03-27,14353400000000
2017-03-24,14360500000000
2017-03-23,14359300000000
2017-03-22,14362900000000
2017-03-21,14349900000000
2017-03-20,14355200000000
2017-03-17,14357100000000
2017-03-16,14363700000000
2017-03-15,14340700000000
2017-03-14,14384800000000
2017-03-13,14349600000000
2017-03-10,14349100000000
2017-03-09,14349800000000
2017-03-08,14374900000000
2017-03-07,14374100000000
2017-03-06,14373700000000
2017-03-03,14373200000000
2017-03-02,14373500000000
2017-03-01,14408400000000
2017-02-28,14411400000000
2017-02-27,14396800000000
2017-02-24,14396800000000
2017-02-23,14384100000000
2017-02-22,14404700000000
2017-02-21,14403600000000
2017-02-17,14403400000000
2017-02-16,14403400000000
2017-02-15,14417300000000
2017-02-14,14404000000000
2017-02-13,14402500000000
2017-02-10,14402500000000
2017-02-09,14402400000000
2017-02-08,14366100000000
2017-02-07,14365400000000
2017-02-06,14365300000000
2017-02-03,14365200000000
2017-02-02,14366100000000
2017-02-01,14376000000000
2017-01-31,14376100000000
2017-01-30,14387100000000
2017-01-27,14387300000000
2017-01-26,14387200000000
2017-01-25,14403800000000
2017-01-24,14403600000000
2017-01-23,14403400000000
2017-01-20,14403700000000
2017-01-19,14403800000000
2017-01-18,14423900000000
2017-01-17,14423600000000
2017-01-13,14416500000000
2017-01-12,14416900000000
2017-01-11,14428200000000
2017-01-10,14428300000000
2017-01-09,14428000000000
2017-01-06,14427900000000
2017-01-05,14428000000000
2017-01-04,14434200000000
2017-01-03,14433900000000
2016-12-30,14434800000000
2016-12-29,14407600000000
2016-12-28,14405900000000
2016-12-27,14406500000000
2016-12-23,14407000000000
2016-12-22,14406900000000
2016-12-21,14410300000000
2016-12-20,14409700000000
2016-12-19,14409300000000
2016-12-16,14409800000000
2016-12-15,14410000000000
2016-12-14,14408100000000
2016-12-13,14407800000000
2016-12-12,14407900000000
2016-12-09,14408000000000
2016-12-08,14407900000000
2016-12-07,14425400000000
2016-12-06,14425200000000
2016-12-05,14424500000000
2016-12-02,14424600000000
2016-12-01,14427000000000
2016-11-30,14443700000000
2016-11-29,14431400000000
2016-11-28,14431100000000
2016-11-25,14431100000000
2016-11-23,14407400000000
2016-11-22,14407200000000
2016-11-21,14406500000000
2016-11-18,14406500000000
2016-11-17,14406400000000
2016-11-16,14372600000000
2016-11-15,14371200000000
2016-11-14,14370900000000
2016-11-10,14371400000000
2016-11-09,14324100000000
2016-11-08,14323400000000
2016-11-07,14322400000000
2016-11-04,14321500000000
2016-11-03,14320200000000
2016-11-02,14287100000000
2016-11-01,14284800000000
2016-10-31,14286500000000
2016-10-28,14310000000000
2016-10-27,14310100000000
2016-10-26,14282000000000
2016-10-25,14281300000000
2016-10-24,14280600000000
2016-10-21,14280600000000
2016-10-20,14280300000000
2016-10-19,14251100000000
2016-10-18,14250800000000
2016-10-17,14250400000000
2016-10-14,14224900000000
2016-10-13,14225000000000
2016-10-12,14192500000000
2016-10-11,14191700000000
2016-10-07,14192000000000
2016-10-06,14192000000000
2016-10-05,14170900000000
2016-10-04,14170600000000
2016-10-03,14169600000000
2016-09-30,14173400000000
2016-09-29,14148900000000
2016-09-28,14134500000000
2016-09-27,14133900000000
2016-09-26,14133500000000
2016-09-23,14133700000000
2016-09-22,14133300000000
2016-09-21,14135500000000
2016-09-20,14134000000000
2016-09-19,14133900000000
2016-09-16,14134100000000
2016-09-15,14134200000000
2016-09-14,14113600000000
2016-09-13,14113600000000
2016-09-12,14111800000000
2016-09-09,14112600000000
2016-09-08,14112600000000
2016-09-07,14111300000000
2016-09-06,14109700000000
2016-09-02,14110200000000
2016-09-01,14109700000000
2016-08-31,14104100000000
2016-08-30,14088900000000
2016-08-29,14087900000000
2016-08-26,14087800000000
2016-08-25,14074700000000
2016-08-24,14049900000000
2016-08-23,14048500000000
2016-08-22,14048100000000
2016-08-19,14047700000000
2016-08-18,14047700000000
2016-08-17,14026400000000
2016-08-16,14024900000000
2016-08-15,14024100000000
2016-08-12,14012900000000
2016-08-11,14012800000000
2016-08-10,13987900000000
2016-08-09,13987500000000
2016-08-08,13987000000000
2016-08-05,13986800000000
2016-08-04,13986700000000
2016-08-03,13970200000000
2016-08-02,13969800000000
2016-08-01,13968500000000
2016-07-29,13998200000000
2016-07-28,13986200000000
2016-07-27,13976600000000
2016-07-26,13975900000000
2016-07-25,13975200000000
2016-07-22,13974900000000
2016-07-21,13974800000000
2016-07-20,13969300000000
2016-07-19,13968800000000
2016-07-18,13968300000000
2016-07-15,13967600000000
2016-07-14,13964100000000
2016-07-13,13946800000000
2016-07-12,13946000000000
2016-07-11,13944600000000
2016-07-08,13944000000000
2016-07-07,13944000000000
2016-07-06,13928100000000
2016-07-05,13927200000000
2016-07-01,13926100000000
2016-06-30,13932700000000
2016-06-29,13909300000000
2016-06-28,13909000000000
2016-06-27,13908800000000
2016-06-24,13907900000000
2016-06-23,13894400000000
2016-06-22,13895600000000
2016-06-21,13894800000000
2016-06-20,13894100000000
2016-06-17,13893800000000
2016-06-16,13893500000000
2016-06-15,13897100000000
2016-06-14,13874200000000
2016-06-13,13873300000000
2016-06-10,13872900000000
2016-06-09,13872600000000
2016-06-08,13882700000000
2016-06-07,13882400000000
2016-06-06,13881100000000
2016-06-03,13879600000000
2016-06-02,13879200000000
2016-06-01,13884300000000
2016-05-31,13886300000000
2016-05-27,13857300000000
2016-05-26,13842700000000
2016-05-25,13842100000000
2016-05-24,13841300000000
2016-05-23,13840700000000
2016-05-20,13840200000000
2016-05-19,13840100000000
2016-05-18,13837000000000
2016-05-17,13836000000000
2016-05-16,13835000000000
2016-05-13,13832800000000
2016-05-12,13832800000000
2016-05-11,13829300000000
2016-05-10,13828500000000
2016-05-09,13827300000000
2016-05-06,13827000000000
2016-05-05,13826900000000
2016-05-04,13832200000000
2016-05-03,13831600000000
2016-05-02,13831200000000
2016-04-29,13841200000000
2016-04-28,13824400000000
2016-04-27,13845700000000
2016-04-26,13844800000000
2016-04-25,13844300000000
2016-04-22,13844400000000
2016-04-21,13844300000000
2016-04-20,13868100000000
2016-04-19,13865800000000
2016-04-18,13865700000000
2016-04-15,13865500000000
2016-04-14,13882000000000
2016-04-13,13902500000000
2016-04-12,13903100000000
2016-04-11,13902500000000
2016-04-08,13903100000000
2016-04-07,13902900000000
2016-04-06,13924000000000
2016-04-05,13923100000000
2016-04-04,13922000000000
2016-04-01,13921700000000
2016-03-31,13924900000000
2016-03-30,13899600000000
2016-03-29,13900300000000
2016-03-28,13899600000000
2016-03-25,13886700000000
2016-03-24,13886700000000
2016-03-23,13872300000000
2016-03-22,13872000000000
2016-03-21,13871800000000
2016-03-18,13871700000000
2016-03-17,13872100000000
2016-03-16,13844800000000
2016-03-15,13844400000000
2016-03-14,13819700000000
2016-03-11,13819000000000
2016-03-10,13818900000000
2016-03-09,13795100000000
2016-03-08,13794800000000
2016-03-07,13794800000000
2016-03-04,13793900000000
2016-03-03,13793900000000
2016-03-02,13783200000000
2016-03-01,13783300000000
2016-02-29,13785200000000
2016-02-26,13750500000000
2016-02-25,13737100000000
2016-02-24,13720800000000
2016-02-23,13720300000000
2016-02-22,13720100000000
2016-02-19,13720700000000
2016-02-18,13720700000000
2016-02-17,13702300000000
2016-02-16,13701800000000
2016-02-12,13694800000000
2016-02-11,13694700000000
2016-02-10,13671200000000
2016-02-09,13671200000000
2016-02-08,13671200000000
2016-02-05,13671700000000
2016-02-04,13671800000000
2016-02-03,13654000000000
2016-02-02,13654200000000
2016-02-01,13653600000000
2016-01-29,13657200000000
2016-01-28,13642400000000
2016-01-27,13619200000000
2016-01-26,13619400000000
2016-01-25,13618300000000
2016-01-22,13618100000000
2016-01-21,13618100000000
2016-01-20,13605200000000
2016-01-19,13604800000000
2016-01-15,13604900000000
2016-01-14,13599600000000
2016-01-13,13634500000000
2016-01-12,13634500000000
2016-01-11,13634500000000
2016-01-08,13635100000000
2016-01-07,13635000000000
2016-01-06,13670000000000
2016-01-05,13670600000000
2016-01-04,13669500000000
2015-12-31,13672500000000
2015-12-30,13622700000000
2015-12-29,13622000000000
2015-12-28,13621300000000
2015-12-24,13608100000000
2015-12-23,13603200000000
2015-12-22,13603000000000
2015-12-21,13602200000000
2015-12-18,13602300000000
2015-12-17,13602400000000
2015-12-16,13600700000000
2015-12-15,13600600000000
2015-12-14,13576100000000
2015-12-11,13576200000000
2015-12-10,13576400000000
2015-12-09,13587300000000
2015-12-08,13587700000000
2015-12-07,13587000000000
2015-12-04,13587800000000
2015-12-03,13588000000000
2015-12-02,13586500000000
2015-12-01,13586000000000
2015-11-30,13589000000000
2015-11-27,13551200000000
2015-11-25,13488000000000
2015-11-24,13488200000000
2015-11-23,13487600000000
2015-11-20,13487500000000
2015-11-19,13486000000000
2015-11-18,13425400000000
2015-11-17,13425200000000
2015-11-16,13425300000000
2015-11-13,13422600000000
2015-11-12,13422700000000
2015-11-10,13378000000000
2015-11-09,13377800000000
2015-11-06,13378200000000
2015-11-05,13378300000000
2015-11-04,13304100000000
2015-11-03,13304600000000
2015-11-02,13259600000000
2015-10-30,13060700000000
2015-10-29,13040900000000
2015-10-28,13042000000000
2015-10-27,13027800000000
2015-10-26,13034100000000
2015-10-23,13035400000000
2015-10-22,13034700000000
2015-10-21,13042800000000
2015-10-20,13033800000000
2015-10-19,13035000000000
2015-10-16,13040400000000
2015-10-15,13043800000000
2015-10-14,13046400000000
2015-10-13,13046500000000
2015-10-09,13046800000000
2015-10-08,13046700000000
2015-10-07,13060000000000
2015-10-06,13059800000000
2015-10-05,13060000000000
2015-10-02,13061400000000
2015-10-01,13059300000000
2015-09-30,13123800000000
2015-09-29,13138700000000
2015-09-28,13142700000000
2015-09-25,13142600000000
2015-09-24,13140300000000
2015-09-23,13144900000000
2015-09-22,13136300000000
2015-09-21,13143400000000
2015-09-18,13146500000000
2015-09-17,13145600000000
2015-09-16,13153200000000
2015-09-15,13145100000000
2015-09-14,13154800000000
2015-09-11,13156900000000
2015-09-10,13156700000000
2015-09-09,13156200000000
2015-09-08,13147400000000
2015-09-04,13151700000000
2015-09-03,13151800000000
2015-09-02,13142900000000
2015-09-01,13142900000000
2015-08-31,13119800000000
2015-08-28,13128200000000
2015-08-27,13123900000000
2015-08-26,13125500000000
2015-08-25,13113200000000
2015-08-24,13120300000000
2015-08-21,13121100000000
2015-08-20,13121300000000
2015-08-19,13123700000000
2015-08-18,13111300000000
2015-08-17,13121700000000
2015-08-14,13127700000000
2015-08-13,13126100000000
2015-08-12,13128000000000
2015-08-11,13116200000000
2015-08-10,13120900000000
2015-08-07,13133900000000
2015-08-06,13133300000000
2015-08-05,13139200000000
2015-08-04,13139900000000
2015-08-03,13154200000000
2015-07-31,13135000000000
2015-07-30,13115000000000
2015-07-29,13094600000000
2015-07-28,13093900000000
2015-07-27,13098000000000
2015-07-24,13099900000000
2015-07-23,13099800000000
2015-07-22,13101100000000
2015-07-21,13088900000000
2015-07-20,13094400000000
2015-07-17,13097200000000
2015-07-16,13099100000000
2015-07-15,13106500000000
2015-07-14,13096900000000
2015-07-13,13101200000000
2015-07-10,13103600000000
2015-07-09,13102600000000
2015-07-08,13106300000000
2015-07-07,13093600000000
2015-07-06,13101000000000
2015-07-03,13103200000000
2015-07-02,13105900000000
2015-07-01,13093700000000
2015-06-30,13076400000000
2015-06-29,13070800000000
2015-06-26,13070800000000
2015-06-25,13071900000000
2015-06-24,13071200000000
2015-06-23,13059500000000
2015-06-22,13068300000000
2015-06-19,13072100000000
2015-06-18,13071200000000
2015-06-17,13073500000000
2015-06-16,13067400000000
2015-06-15,13075200000000
2015-06-12,13081800000000
2015-06-11,13082400000000
2015-06-10,13085300000000
2015-06-09,13068800000000
2015-06-08,13074900000000
2015-06-05,13080200000000
2015-06-04,13078700000000
2015-06-03,13082600000000
2015-06-02,13066000000000
2015-06-01,13073600000000
2015-05-29,13052700000000
2015-05-28,13054700000000
2015-05-27,13052500000000
2015-05-26,13046300000000
2015-05-22,13050100000000
2015-05-21,13049400000000
2015-05-20,13051200000000
2015-05-19,13039900000000
2015-05-18,13049600000000
2015-05-15,13053000000000
2015-05-14,13053900000000
2015-05-13,13056600000000
2015-05-12,13044200000000
2015-05-11,13050300000000
2015-05-08,13053800000000
2015-05-07,13057200000000
2015-05-06,13062200000000
2015-05-05,13065200000000
2015-05-04,13074500000000
2015-05-01,13089000000000
2015-04-30,13053700000000
2015-04-29,13051300000000
2015-04-28,13048600000000
2015-04-27,13054100000000
2015-04-24,13058100000000
2015-04-23,13059300000000
2015-04-22,13066600000000
2015-04-21,13059600000000
2015-04-20,13067200000000
2015-04-17,13074300000000
2015-04-16,13077300000000
2015-04-15,13086500000000
2015-04-14,13092000000000
2015-04-13,13099700000000
2015-04-10,13102900000000
2015-04-09,13101800000000
2015-04-08,13111900000000
2015-04-07,13102700000000
2015-04-06,13108200000000
2015-04-03,13113600000000
2015-04-02,13096600000000
2015-04-01,13104900000000
2015-03-31,13090400000000
2015-03-30,13099200000000
2015-03-27,13100100000000
2015-03-26,13097700000000
2015-03-25,13098200000000
2015-03-24,13084600000000
2015-03-23,13090600000000
2015-03-20,13092700000000
2015-03-19,13091700000000
2015-03-18,13094200000000
2015-03-17,13094800000000
2015-03-16,13105400000000
2015-03-13,13083900000000
2015-03-12,13084100000000
2015-03-11,13077300000000
2015-03-10,13077000000000
2015-03-09,13077000000000
2015-03-06,13077600000000
2015-03-05,13078000000000
2015-03-04,13083700000000
2015-03-03,13083200000000
2015-03-02,13082200000000
2015-02-27,13074000000000
2015-02-26,13052500000000
2015-02-25,13038600000000
2015-02-24,13038100000000
2015-02-23,13037700000000
2015-02-20,13038400000000
2015-02-19,13038500000000
2015-02-18,13025600000000
2015-02-17,13024600000000
2015-02-13,13044600000000
2015-02-12,13044600000000
2015-02-11,13030800000000
2015-02-10,13030100000000
2015-02-09,13030200000000
2015-02-06,13030500000000
2015-02-05,13030700000000
2015-02-04,13010300000000
2015-02-03,13009400000000
2015-02-02,13009400000000
2015-01-30,12984900000000
2015-01-29,12970700000000
2015-01-28,12970200000000
2015-01-27,12970500000000
2015-01-26,12970500000000
2015-01-23,12970200000000
2015-01-22,12970400000000
2015-01-21,12971100000000
2015-01-20,12970500000000
2015-01-16,12971500000000
2015-01-15,12971900000000
2015-01-14,12981700000000
2015-01-13,12980800000000
2015-01-12,12981000000000
2015-01-09,12981600000000
2015-01-08,12982000000000
2015-01-07,12999100000000
2015-01-06,12999600000000
2015-01-05,12999300000000
2015-01-02,13000200000000
2014-12-31,13024000000000
2014-12-30,12995300000000
2014-12-29,12994500000000
2014-12-26,12994200000000
2014-12-24,12990300000000
2014-12-23,12990300000000
2014-12-22,12988100000000
2014-12-19,12988000000000
2014-12-18,12988000000000
2014-12-17,12982100000000
2014-12-16,12979300000000
2014-12-15,12979200000000
2014-12-12,12955800000000
2014-12-11,12956100000000
2014-12-10,12944600000000
2014-12-09,12944600000000
2014-12-08,12944200000000
2014-12-05,12945500000000
2014-12-04,12945800000000
2014-12-03,12932000000000
2014-12-02,12932200000000
2014-12-01,12931900000000
2014-11-28,12922700000000
2014-11-26,12890700000000
2014-11-25,12891000000000
2014-11-24,12889800000000
2014-11-21,12889800000000
2014-11-20,12888600000000
2014-11-19,12881800000000
2014-11-18,12880400000000
2014-11-17,12879100000000
2014-11-14,12874000000000
2014-11-13,12872800000000
2014-11-12,12865800000000
2014-11-10,12865600000000
2014-11-07,12865700000000
2014-11-06,12865200000000
2014-11-05,12855200000000
2014-11-04,12854900000000
2014-11-03,12854700000000
2014-10-31,12857100000000
2014-10-30,12818500000000
2014-10-29,12809200000000
2014-10-28,12809200000000
2014-10-27,12808200000000
2014-10-24,12808200000000
2014-10-23,12807900000000
2014-10-22,12808500000000
2014-10-21,12808800000000
2014-10-20,12808300000000
2014-10-17,12808600000000
2014-10-16,12807500000000
2014-10-15,12798000000000
2014-10-14,12771100000000
2014-10-10,12770900000000
2014-10-09,12770200000000
2014-10-08,12772600000000
2014-10-07,12771800000000
2014-10-06,12770400000000
2014-10-03,12771100000000
2014-10-02,12771200000000
2014-10-01,12781300000000
2014-09-30,12785000000000
2014-09-29,12752800000000
2014-09-26,12752700000000
2014-09-25,12739600000000
2014-09-24,12750900000000
2014-09-23,12750200000000
2014-09-22,12749600000000
2014-09-19,12749600000000
2014-09-18,12749700000000
2014-09-17,12767500000000
2014-09-16,12767400000000
2014-09-15,12766100000000
2014-09-12,12752500000000
2014-09-11,12752100000000
2014-09-10,12765900000000
2014-09-09,12765600000000
2014-09-08,12765600000000
2014-09-05,12766000000000
2014-09-04,12766200000000
2014-09-03,12747800000000
2014-09-02,12747300000000
2014-08-29,12732600000000
2014-08-28,12703100000000
2014-08-27,12689100000000
2014-08-26,12688900000000
2014-08-25,12687900000000
2014-08-22,12687600000000
2014-08-21,12687400000000
2014-08-20,12672600000000
2014-08-19,12671900000000
2014-08-18,12671300000000
2014-08-15,12670900000000
2014-08-14,12664400000000
2014-08-13,12662000000000
2014-08-12,12661900000000
2014-08-11,12661200000000
2014-08-08,12660900000000
2014-08-07,12660900000000
2014-08-06,12646800000000
2014-08-05,12646200000000
2014-08-04,12645600000000
2014-08-01,12645600000000
2014-07-31,12651500000000
2014-07-30,12587200000000
2014-07-29,12586400000000
2014-07-28,12582300000000
2014-07-25,12582400000000
2014-07-24,12582300000000
2014-07-23,12571800000000
2014-07-22,12571700000000
2014-07-21,12571300000000
2014-07-18,12571000000000
2014-07-17,12570900000000
2014-07-16,12569600000000
2014-07-15,12569300000000
2014-07-14,12564700000000
2014-07-11,12564500000000
2014-07-10,12564400000000
2014-07-09,12561600000000
2014-07-08,12561400000000
2014-07-07,12560900000000
2014-07-03,12560700000000
2014-07-02,12568500000000
2014-07-01,12566400000000
2014-06-30,12572200000000
2014-06-27,12546000000000
2014-06-26,12532900000000
2014-06-25,12555800000000
2014-06-24,12555300000000
2014-06-23,12554500000000
2014-06-20,12552900000000
2014-06-19,12552700000000
2014-06-18,12595700000000
2014-06-17,12595500000000
2014-06-16,12595100000000
2014-06-13,12568400000000
2014-06-12,12568600000000
2014-06-11,12581500000000
2014-06-10,12581300000000
2014-06-09,12581000000000
2014-06-06,12580700000000
2014-06-05,12580600000000
2014-06-04,12558900000000
2014-06-03,12558500000000
2014-06-02,12558200000000
2014-05-30,12538000000000
2014-05-29,12511800000000
2014-05-28,12496200000000
2014-05-27,12495300000000
2014-05-23,12494500000000
2014-05-22,12493800000000
2014-05-21,12483000000000
2014-05-20,12482100000000
2014-05-19,12481600000000
2014-05-16,12481100000000
2014-05-15,12481100000000
2014-05-14,12480600000000
2014-05-13,12480100000000
2014-05-12,12479600000000
2014-05-09,12479100000000
2014-05-08,12478900000000
2014-05-07,12497300000000
2014-05-06,12496800000000
2014-05-05,12494700000000
2014-05-02,12494000000000
2014-05-01,12493700000000
2014-04-30,12503500000000
2014-04-29,12447300000000
2014-04-28,12446600000000
2014-04-25,12446400000000
2014-04-24,12446300000000
2014-04-23,12536700000000
2014-04-22,12536300000000
2014-04-21,12536000000000
2014-04-18,12535500000000
2014-04-17,12535400000000
2014-04-16,12600000000000
2014-04-15,12599500000000
2014-04-14,12584700000000
2014-04-11,12584600000000
2014-04-10,12584400000000
2014-04-09,12603200000000
2014-04-08,12603100000000
2014-04-07,12602700000000
2014-04-04,12602400000000
2014-04-03,12602100000000
2014-04-02,12618100000000
2014-04-01,12616900000000
2014-03-31,12619300000000
2014-03-28,12581400000000
2014-03-27,12569600000000
2014-03-26,12580600000000
2014-03-25,12579200000000
2014-03-24,12578300000000
2014-03-21,12577800000000
2014-03-20,12576800000000
2014-03-19,12582500000000
2014-03-18,12580800000000
2014-03-17,12582100000000
2014-03-14,12550400000000
2014-03-13,12550100000000
2014-03-12,12531600000000
2014-03-11,12531400000000
2014-03-10,12531400000000
2014-03-07,12531100000000
2014-03-06,12531100000000
2014-03-05,12511000000000
2014-03-04,12511200000000
2014-03-03,12510300000000
2014-02-28,12492500000000
2014-02-27,12443600000000
2014-02-26,12425400000000
2014-02-25,12424900000000
2014-02-24,12425000000000
2014-02-21,12424400000000
2014-02-20,12424500000000
2014-02-19,12401500000000
2014-02-18,12400800000000
2014-02-14,12281000000000
2014-02-13,12279800000000
2014-02-12,12281800000000
2014-02-11,12271600000000
2014-02-10,12276300000000
2014-02-07,12280100000000
2014-02-06,12280200000000
2014-02-05,12306400000000
2014-02-04,12306100000000
2014-02-03,12305200000000
2014-01-31,12308100000000
2014-01-30,12251300000000
2014-01-29,12272000000000
2014-01-28,12271900000000
2014-01-27,12271600000000
2014-01-24,12271600000000
2014-01-23,12271800000000
2014-01-22,12287000000000
2014-01-21,12286900000000
2014-01-17,12287700000000
2014-01-16,12287800000000
2014-01-15,12308600000000
2014-01-14,12304800000000
2014-01-13,12304900000000
2014-01-10,12305100000000
2014-01-09,12305400000000
2014-01-08,12335400000000
2014-01-07,12334100000000
2014-01-06,12333900000000
2014-01-03,12334400000000
2014-01-02,12334500000000
2013-12-31,12355400000000
2013-12-30,12309300000000
2013-12-27,12309400000000
2013-12-26,12310600000000
2013-12-24,12331900000000
2013-12-23,12331800000000
2013-12-20,12332300000000
2013-12-19,12333200000000
2013-12-18,12342900000000
2013-12-17,12341900000000
2013-12-16,12342000000000
2013-12-13,12312000000000
2013-12-12,12312300000000
2013-12-11,12311600000000
2013-12-10,12311600000000
2013-12-09,12311500000000
2013-12-06,12311900000000
2013-12-05,12312100000000
2013-12-04,12307600000000
2013-12-03,12307700000000
2013-12-02,12307400000000
2013-11-29,12281100000000
2013-11-27,12263700000000
2013-11-26,12262500000000
2013-11-25,12261900000000
2013-11-22,12261600000000
2013-11-21,12261300000000
2013-11-20,12245400000000
2013-11-19,12245200000000
2013-11-18,12245200000000
2013-11-15,12245200000000
2013-11-14,12239500000000
2013-11-13,12206200000000
2013-11-12,12206000000000
2013-11-08,12206200000000
2013-11-07,12206200000000
2013-11-06,12182900000000
2013-11-05,12183100000000
2013-11-04,12183600000000
2013-11-01,12183800000000
2013-10-31,12187400000000
2013-10-30,12121600000000
2013-10-29,12121900000000
2013-10-28,12121900000000
2013-10-25,12122000000000
2013-10-24,12122200000000
2013-10-23,12113800000000
2013-10-22,12114200000000
2013-10-21,12114900000000
2013-10-18,12115700000000
2013-10-17,12117300000000
2013-10-16,11930000000000
2013-10-15,11926500000000
2013-10-11,11931500000000
2013-10-10,11931000000000
2013-10-09,11931900000000
2013-10-08,11918200000000
2013-10-07,11923600000000
2013-10-04,11937300000000
2013-10-03,11937100000000
2013-10-02,11920300000000
2013-10-01,11927700000000
2013-09-30,11976300000000
2013-09-27,11967500000000
2013-09-26,11963900000000
2013-09-25,11962600000000
2013-09-24,11958500000000
2013-09-23,11964800000000
2013-09-20,11968100000000
2013-09-19,11961000000000
2013-09-18,11963600000000
2013-09-17,11954600000000
2013-09-16,11965900000000
2013-09-13,11971700000000
2013-09-12,11973200000000
2013-09-11,11975900000000
2013-09-10,11965200000000
2013-09-09,11972000000000
2013-09-06,11972900000000
2013-09-05,11975900000000
2013-09-04,11976100000000
2013-09-03,11987000000000
2013-08-30,11967000000000
2013-08-29,11952200000000
2013-08-28,11951200000000
2013-08-27,11940500000000
2013-08-26,11945000000000
2013-08-23,11946000000000
2013-08-22,11946900000000
2013-08-21,11950200000000
2013-08-20,11939400000000
2013-08-19,11943900000000
2013-08-16,11947700000000
2013-08-15,11948100000000
2013-08-14,11952100000000
2013-08-13,11941400000000
2013-08-12,11945800000000
2013-08-09,11947700000000
2013-08-08,11945900000000
2013-08-07,11951600000000
2013-08-06,11951200000000
2013-08-05,11958600000000
2013-08-02,11962800000000
2013-08-01,11938200000000
2013-07-31,11917000000000
2013-07-30,11920500000000
2013-07-29,11923200000000
2013-07-26,11923800000000
2013-07-25,11923200000000
2013-07-24,11923200000000
2013-07-23,11914200000000
2013-07-22,11920700000000
2013-07-19,11924300000000
2013-07-18,11922900000000
2013-07-17,11924000000000
2013-07-16,11916600000000
2013-07-15,11921800000000
2013-07-12,11925700000000
2013-07-11,11924400000000
2013-07-10,11925700000000
2013-07-09,11914000000000
2013-07-08,11920200000000
2013-07-05,11924100000000
2013-07-03,11925700000000
2013-07-02,11907500000000
2013-07-01,11917600000000
2013-06-28,11901300000000
2013-06-27,11896000000000
2013-06-26,11895000000000
2013-06-25,11881000000000
2013-06-24,11889300000000
2013-06-21,11893500000000
2013-06-20,11894200000000
2013-06-19,11897500000000
2013-06-18,11886100000000
2013-06-17,11898400000000
2013-06-14,11903800000000
2013-06-13,11903600000000
2013-06-12,11906200000000
2013-06-11,11896500000000
2013-06-10,11902600000000
2013-06-07,11907200000000
2013-06-06,11906100000000
2013-06-05,11910700000000
2013-06-04,11910700000000
2013-06-03,11920400000000
2013-05-31,11897200000000
2013-05-30,11876100000000
2013-05-29,11869400000000
2013-05-28,11868400000000
2013-05-24,11868300000000
2013-05-23,11867500000000
2013-05-22,11869000000000
2013-05-21,11866700000000
2013-05-20,11868000000000
2013-05-17,11867800000000
2013-05-16,11867100000000
2013-05-15,11901100000000
2013-05-14,11887600000000
2013-05-13,11887100000000
2013-05-10,11887100000000
2013-05-09,11887000000000
2013-05-08,11918200000000
2013-05-07,11917200000000
2013-05-06,11916800000000
2013-05-03,11916600000000
2013-05-02,11916800000000
2013-05-01,11941300000000
2013-04-30,11943100000000
2013-04-29,11883200000000
2013-04-26,11882400000000
2013-04-25,11882000000000
2013-04-24,11920300000000
2013-04-23,11919700000000
2013-04-22,11917600000000
2013-04-19,11917000000000
2013-04-18,11916900000000
2013-04-17,11951400000000
2013-04-16,11950700000000
2013-04-15,11949900000000
2013-04-12,11972600000000
2013-04-11,11973500000000
2013-04-10,11966400000000
2013-04-09,11965700000000
2013-04-08,11964700000000
2013-04-05,11964100000000
2013-04-04,11964000000000
2013-04-03,11959100000000
2013-04-02,11958700000000
2013-04-01,11956500000000
2013-03-29,11916900000000
2013-03-28,11917100000000
2013-03-27,11897500000000
2013-03-26,11896000000000
2013-03-25,11895600000000
2013-03-22,11895400000000
2013-03-21,11895300000000
2013-03-20,11889300000000
2013-03-19,11888500000000
2013-03-18,11887000000000
2013-03-15,11886800000000
2013-03-14,11862600000000
2013-03-13,11856600000000
2013-03-12,11856100000000
2013-03-11,11855900000000
2013-03-08,11855700000000
2013-03-07,11855900000000
2013-03-06,11851100000000
2013-03-05,11821100000000
2013-03-04,11820500000000
2013-03-01,11820100000000
2013-02-28,11822400000000
2013-02-27,11747400000000
2013-02-26,11746700000000
2013-02-25,11745900000000
2013-02-22,11745700000000
2013-02-21,11745300000000
2013-02-20,11726900000000
2013-02-19,11691000000000
